X,Y,Cluster
-0.357681,2.375152,0
5.458618,-8.685719,0
-8.010052,9.021461,0
4.786179,-7.673969,0
-1.748111,-6.756313,0
-8.509728,8.437115,0
-7.500126,9.526993,0
-7.898218,8.917676,0
-2.173928,-7.345098,0
5.251918,-8.290663,0
-7.648137,9.225636,0
-8.155731,8.910746,0
-1.430472,2.388132,0
5.170691,-7.966089,0
4.133391,-9.182096,0
-1.869622,-6.587190,0
-0.431617,1.170615,0
5.984424,-8.692961,0
5.141774,-7.490376,0
-7.576768,8.397943,0
6.256050,-7.988809,0
4.390179,-8.288301,0
-0.219571,1.798305,0
-7.627885,10.441155,0
-1.847500,-6.940650,0
-7.595099,8.459240,0
5.927789,-8.094787,0
-6.915283,9.195948,0
-0.924119,2.072648,0
-7.365032,9.418456,0
-0.947932,1.750000,0
4.519083,-8.362799,0
4.635688,-7.603495,0
-0.506233,2.111993,0
-2.029803,-7.124687,0
4.856395,-8.659824,0
-2.367644,-7.387032,0
-6.605562,8.651257,0
4.639626,-8.101508,0
-0.838232,3.174474,0
-1.966415,-7.103331,0
-0.010768,1.208148,0
-1.128726,2.955887,0
3.593987,-8.279021,0
-0.078962,1.856608,0
4.581260,-8.538219,0
4.867951,-9.085821,0
-1.077643,2.803767,0
5.913660,-7.787980,0
4.743063,-8.616679,0
-6.269930,8.558187,0
-0.632963,-5.833877,0
-2.557739,-6.821964,0
5.737061,-8.440075,0
-2.204970,-6.937132,0
4.942373,-9.322564,0
-7.037456,8.594134,0
-1.970767,1.663908,0
-1.989489,-6.992839,0
-0.971707,0.660925,0
-1.166011,-6.151244,0
4.614591,-7.814522,0
-1.768949,-6.699788,0
-0.222842,2.058716,0
3.701148,-7.876522,0
5.620211,-8.054842,0
0.021623,1.300711,0
-2.064795,-6.700081,0
-2.489459,-7.171127,0
-5.590670,8.934023,0
-7.555431,9.544168,0
-1.486443,-6.987176,0
-8.324512,7.970355,0
-6.716714,9.126663,0
-7.865686,8.791967,0
-0.412531,2.963552,0
-1.903242,-6.908900,0
4.808046,-7.684182,0
4.916609,-7.593601,0
-7.375326,9.947696,0
-2.311219,-6.809901,0
0.650407,1.930825,0
-7.267486,8.851129,0
-6.908934,8.459603,0
-2.868361,-6.950909,0
-7.113818,9.381081,0
-0.781615,-5.985197,0
-7.201645,8.552202,0
-2.339183,-6.618463,0
-1.794190,-7.090995,0
5.283846,-8.992149,0
-7.039737,8.873893,0
-7.259353,8.504971,0
-7.086276,7.993606,0
0.027245,2.592788,0
-6.926081,9.167583,0
-7.363770,10.186005,0
-1.100348,-6.824450,0
-8.610023,9.998972,0
5.372015,-8.009686,0
-6.254641,8.693542,0
-7.517114,9.492502,0
-1.556810,1.112960,0
-1.795174,-7.932276,0
4.044908,-8.167179,0
5.285865,-7.578658,0
4.887414,-9.010234,0
4.518836,-8.468762,0
-6.829889,6.951695,0
-1.635394,2.106323,0
-8.317491,8.171282,0
-6.979805,8.682604,0
-8.109815,9.073352,0
-6.080328,9.466209,0
5.351043,-7.910211,0
-1.364575,-6.991262,0
-0.869093,-8.299896,0
-1.555338,-6.669945,0
5.904864,-9.090861,0
4.603000,-8.801012,0
-2.066720,-6.339932,0
-2.295596,-6.259040,0
4.759778,-6.847863,0
-0.999955,0.861025,0
-7.425839,9.208917,0
4.505749,-8.949724,0
-0.604574,0.967723,0
-0.118000,2.182571,0
-0.856144,-7.289884,0
-7.434156,9.009948,0
-0.796648,1.220080,0
5.629376,-9.154369,0
-7.065643,9.002853,0
-7.502513,8.921144,0
-0.884391,1.821054,0
5.464616,-8.569950,0
-0.398106,-6.877645,0
-0.668634,1.110779,0
-0.592742,-6.692296,0
-0.177903,3.049758,0
-6.520959,9.076198,0
-7.218294,9.228408,0
4.755386,-8.629949,0
-1.653640,-6.597675,0
-2.619753,-7.245959,0
5.135778,-7.910320,0
-0.138078,0.882607,0
-6.728094,9.920969,0
-0.512520,1.497513,0
4.792881,-8.025848,0
-2.069237,-6.639791,0
-7.708361,9.299129,0
-0.647503,1.347458,0
-2.141120,-6.889216,0
5.243067,-7.787044,0
-7.222139,9.843520,0
-0.911897,3.880596,0
-1.982796,-7.305176,0
0.127357,1.812858,0
-7.538264,9.997548,0
-7.425656,9.403436,0
5.416385,-8.541759,0
-8.000252,9.340143,0
-0.669947,2.352533,0
-1.629119,-8.246125,0
-0.757879,1.403554,0
-7.193247,8.114043,0
-7.344586,8.831511,0
5.271883,-9.140042,0
6.518675,-8.610016,0
5.644692,-8.552409,0
0.009544,2.129878,0
-1.245310,-6.610224,0
4.217987,-7.344785,0
-0.657233,-7.054726,0
5.091391,-8.759932,0
-6.974030,10.155227,0
5.017284,-8.476381,0
-2.408611,-7.375456,0
-2.373510,-6.760863,0
-7.371801,9.109406,0
-1.843959,-6.741787,0
-0.164152,2.017994,0
-1.080896,-6.382568,0
4.526336,-9.784218,0
5.447461,-8.289893,0
-2.689743,-8.028570,0
5.758689,-8.172286,0
5.188444,-9.199243,0
5.494574,-9.324585,0
5.344446,-8.328017,0
-2.446944,-6.999401,0
-2.327471,-7.302995,0
-1.003972,1.649215,0
4.403095,-7.823752,0
-0.342933,1.973403,0
5.674195,-9.325940,0
-7.749095,9.654319,0
-6.519517,9.510937,0
5.701327,-7.737419,0
-1.636227,0.744442,0
4.878357,-8.886219,0
0.247549,1.953463,0
-0.620642,1.735999,0
-6.728740,9.285609,0
5.129829,-8.401093,0
4.943303,-9.298841,0
-2.657548,-7.786337,0
-0.668957,2.154230,0
5.395956,-8.487651,0
-2.369287,-7.491774,0
-0.576600,2.308515,0
0.558721,1.824015,0
-2.438500,-8.244202,0
-1.157055,1.374957,0
-1.125357,1.309518,0
-7.888899,7.991096,0
-7.199626,9.423197,0
-7.564116,8.934078,0
-0.474398,2.678049,0
-7.080370,9.099229,0
-6.504869,9.179092,0
-8.122727,9.684237,0
-6.840769,9.071029,0
-0.439440,2.424229,0
-1.218966,3.076786,0
-7.845330,9.152553,0
4.342961,-8.909465,0
-2.371444,-5.864372,0
-1.528052,0.745395,0
-2.087592,-7.106872,0
4.509214,-8.198152,0
-1.863699,-6.388424,0
4.472761,-9.090534,0
5.270380,-8.912908,0
-1.841742,-6.968888,0
-6.078501,8.768738,0
-7.606093,9.115835,0
-2.829646,-6.895320,0
-2.440130,1.783020,0
-1.648792,0.552482,0
4.847304,-9.365233,0
-0.790016,1.375118,0
-7.754083,9.289101,0
-2.219810,-6.942521,0
-1.958538,-8.661564,0
5.611935,-8.500656,0
-0.506213,0.733350,0
-1.358979,2.746171,0
-5.530612,8.674256,0
-7.601344,9.295066,0
-6.084670,8.583355,0
-7.356575,9.457916,0
-7.095611,8.551547,0
-1.906201,-7.106454,0
-1.854639,-6.964112,0
5.612763,-7.656653,0
-1.365891,-6.525527,0
-1.305642,-8.017329,0
-0.962608,-6.587477,0
-1.495034,-5.515974,0
-6.966711,9.252523,0
-2.496248,-6.891379,0
5.547655,-7.784458,0
-1.194371,1.331956,0
4.590736,-8.593631,0
5.001190,-7.171605,0
5.015396,-9.109175,0
-0.089467,1.871953,0
-7.696266,8.857150,0
-6.629534,9.117585,0
0.359981,1.903549,0
-1.290355,-6.259974,0
-7.775589,9.028389,0
-7.015246,8.941535,0
-0.803902,2.191247,0
-1.753678,-7.711773,0
5.708489,-6.710884,0
0.158366,1.689630,0
0.462988,1.483766,0
-1.350634,1.481938,0
-8.684052,8.394531,0
-1.488592,1.254390,0
4.597154,-7.879928,0
-7.536292,9.801946,0
-1.376232,-6.791072,0
-0.000241,2.550560,0
-0.808900,1.746273,0
5.185167,-8.423390,0
0.238451,2.696889,0
4.916637,-9.169161,0
-2.650689,-7.361914,0
-0.198398,2.332855,0
-1.432292,0.899818,0
-5.993546,8.453316,0
-6.820522,8.746044,0
5.317651,-8.143115,0
-7.661101,9.329169,0
5.352565,-8.662771,0
4.287817,-7.766552,0
-5.912496,9.340483,0
4.684438,-9.671664,0
-0.774963,1.863707,0
-8.253715,9.112501,0
1.044299,2.620279,0
-1.881422,-7.363865,0
5.204170,-9.390121,0
5.846793,-8.266374,0
-7.823279,8.882417,0
-2.761200,-7.779951,0
-2.079557,-7.463807,0
-1.655260,-7.361228,0
5.820009,-8.714049,0
-6.968565,8.831577,0
-0.872990,-7.452324,0
-1.231383,-6.925358,0
0.344245,1.823916,0
-6.618233,8.956749,0
4.901031,-7.586888,0
-6.397244,9.918670,0
-0.548419,2.032750,0
-7.364487,9.097300,0
-7.885533,8.438416,0
-2.161091,-7.455926,0
-0.050782,1.884623,0
6.134896,-7.820243,0
5.327512,-7.078829,0
-7.451700,9.449936,0
5.391247,-8.587200,0
0.073728,1.685184,0
-8.402670,9.319054,0
4.777898,-8.397969,0
-1.734745,-6.237662,0
-1.356925,-6.645027,0
-1.585289,-6.609746,0
-6.695765,8.661986,0
5.195795,-8.221869,0
-8.061627,9.361978,0
-1.568138,-6.736089,0
-7.223305,9.198805,0
-0.698629,0.780789,0
-2.125675,-6.613457,0
-1.346481,-8.091518,0
-7.068575,7.499457,0
-2.536481,-7.562866,0
-2.725121,-6.739238,0
-1.488903,-6.445348,0
5.807318,-8.315056,0
-0.921506,1.943245,0
-1.189645,-6.648456,0
-6.696975,9.822985,0
-1.100161,-6.088862,0
-1.399095,-7.433723,0
-0.970312,2.375701,0
-6.753311,8.107504,0
-7.836899,8.367776,0
-0.681269,2.446800,0
-1.838877,-6.596976,0
-7.891892,9.508328,0
-2.161125,-7.527927,0
0.043850,2.194035,0
-1.203518,1.475844,0
-3.011502,-7.071356,0
-6.674386,9.639892,0
4.673878,-9.002823,0
4.510828,-8.507115,0
-7.466101,8.761087,0
4.647750,-8.093909,0
-2.001638,-8.201858,0
5.237849,-8.542853,0
-0.857604,1.652395,0
-0.328777,2.520241,0
5.068217,-8.655828,0
-7.112578,7.728586,0
-1.485837,-6.784806,0
-0.642340,-6.638382,0
-2.669282,-7.454021,0
5.390663,-8.722128,0
6.288370,-8.644108,0
-7.630300,7.933946,0
-6.810548,8.802917,0
-6.527403,10.101773,0
-7.269497,9.600851,0
-6.283441,9.180078,0
6.027174,-8.956227,0
-7.456116,9.394199,0
5.863394,-7.184999,0
4.916420,-7.868535,0
-0.936367,-7.976253,0
-2.069298,-7.056702,0
5.838091,-7.885387,0
-0.316677,1.933823,0
-6.002061,9.708012,0
5.975433,-8.980507,0
4.667340,-8.064219,0
-2.181240,-6.842874,0
5.144111,-8.207338,0
0.169378,1.227064,0
-1.873681,1.531779,0
-8.245036,8.246819,0
4.940377,-9.293576,0
-0.646058,2.238227,0
5.500861,-8.384073,0
-1.879123,-7.728335,0
-0.894470,1.141400,0
-1.640000,-7.038174,0
-6.911019,8.482238,0
5.325231,-8.792098,0
4.227480,-8.219897,0
4.264934,-9.508513,0
5.671493,-8.895325,0
-7.068176,8.569799,0
-1.943195,-8.218710,0
4.858353,-8.024075,0
-8.145877,8.542104,0
-7.230280,7.955649,0
-1.918097,-7.061825,0
-2.555263,-7.250393,0
-7.562488,9.687570,0
-0.022927,2.700338,0
-1.620201,-8.020628,0
-1.399972,2.640510,0
4.384174,-8.383147,0
0.292478,0.639598,0
0.331653,2.004746,0
0.006781,1.643587,0
-0.886671,-6.738083,0
-7.864124,8.829982,0
4.695340,-8.062348,0
5.197801,-8.334411,0
-1.956534,-8.137615,0
-0.348370,1.977584,0
5.594072,-8.696496,0
5.766866,-8.418496,0
-0.354900,2.053127,0
-7.403630,8.876548,0
-1.765942,-7.133817,0
0.071474,2.400426,0
0.108214,2.985358,0
5.245903,-8.911652,0
-2.348410,-6.148454,0
-0.808167,2.570619,0
-1.641664,-6.920375,0
6.067631,-8.340504,0
-1.612900,1.238369,0
-1.944351,-7.176066,0
5.470730,-7.528234,0
-0.400057,0.782584,0
-1.806242,-7.168212,0
5.072836,-9.118054,0
6.269197,-8.785642,0
0.816222,2.486099,0
-0.654525,1.675816,0
-7.970077,9.137455,0
-1.991765,-7.689331,0
-6.604464,9.369402,0
5.516244,-8.581473,0
-0.746377,2.459237,0
-1.889534,-5.749901,0
-1.141156,3.109286,0
-6.984825,8.745448,0
-0.750051,2.526455,0
-1.478870,-6.949924,0
-0.776517,2.154784,0
5.195916,-7.278899,0
-1.924164,-6.050248,0
5.972553,-7.833768,0
-6.480019,7.886952,0
-0.039842,2.136270,0
-0.933382,1.870099,0
5.436631,-8.415966,0
5.899669,-8.496627,0
0.590886,1.404706,0
5.599981,-8.190471,0
-1.986797,1.696242,0
-8.430049,8.154459,0
-7.651745,8.385752,0
-0.374047,1.719752,0
-1.243834,1.328529,0
-1.480646,-4.918513,0
-7.237691,8.759232,0
-0.396836,1.593630,0
-1.317000,-7.467701,0
-0.033609,2.011964,0
0.225860,1.398713,0
5.630145,-8.565408,0
4.383961,-8.574581,0
-0.989834,-7.402931,0
-6.900760,9.178145,0
-0.613391,3.225010,0
5.299721,-8.591474,0
4.952916,-8.590470,0
-2.100664,-7.809591,0
-7.195335,9.470923,0
-2.165434,-6.924717,0
-7.069434,9.086056,0
5.006317,-7.871311,0
-1.567645,-7.444272,0
-0.740048,2.037476,0
-6.684484,8.813338,0
-7.761752,9.698206,0
5.093029,-8.921535,0
-0.115162,1.228992,0
-1.723103,-6.438617,0
-6.758611,8.992003,0
-6.621761,8.165861,0
-7.558003,8.635963,0
5.627067,-9.339092,0
-1.427441,-7.365219,0
-7.685157,9.421557,0
-1.712185,-6.971463,0
-1.771264,1.721190,0
4.422778,-8.406361,0
5.565269,-7.929300,0
4.569783,-8.903790,0
-1.254654,0.753655,0
-1.515557,-7.246404,0
5.889407,-8.905180,0
-2.524846,-6.443207,0
-2.174831,-6.520058,0
-1.730454,-7.327058,0
4.924310,-8.307825,0
-7.723100,9.600575,0
-1.738080,-8.006638,0
0.061539,2.451578,0
-0.817310,-5.781910,0
-0.243614,1.350199,0
-0.192486,1.141403,0
5.866965,-8.719347,0
-1.981550,-7.167047,0
4.824226,-9.184054,0
-6.257838,8.668514,0
4.219441,-8.857574,0
-2.002430,-5.743686,0
-0.196712,1.533563,0
5.265783,-8.298079,0
-2.283522,1.982089,0
-1.595206,-7.034787,0
-3.003820,-7.289266,0
5.593852,-8.846889,0
-1.646432,-8.224843,0
-8.141173,8.386920,0
-2.859725,-6.825768,0
4.943488,-8.355021,0
-7.089354,9.794398,0
6.250586,-8.943968,0
-1.685213,-7.672454,0
-2.276251,-6.853766,0
-0.091667,2.001928,0
-6.623911,10.313257,0
-1.587311,-6.142622,0
-6.440298,9.011065,0
-7.966678,8.881588,0
-7.814879,8.560490,0
-0.790244,2.069726,0
-1.993968,-7.167860,0
-0.418393,1.880476,0
-8.178885,8.635877,0
4.821358,-7.783269,0
-0.276789,3.132094,0
0.379652,2.627744,0
-2.157712,-6.936042,0
5.021872,-8.484622,0
-0.802886,1.504079,0
-6.014441,7.577831,0
-2.739967,-7.249509,0
-7.858534,7.989894,0
3.743299,-9.383445,0
-8.302744,9.423003,0
-7.754749,9.877890,0
-0.476588,1.671592,0
-1.578373,-6.731562,0
6.085957,-8.205899,0
-0.894695,2.041123,0
-7.032326,9.421502,0
-1.417630,-7.981774,0
-7.184409,8.864403,0
-7.703800,9.056186,0
-6.689253,9.109976,0
5.287655,-8.801686,0
-8.314676,8.920731,0
5.136033,-8.867633,0
-1.922999,-7.618973,0
0.114783,0.520763,0
-7.239707,9.781252,0
-0.714936,3.199328,0
-0.126814,1.674486,0
-0.066502,1.981003,0
-0.633107,1.825264,0
-0.659953,1.536000,0
-1.144947,2.159446,0
3.807389,-7.964728,0
6.093456,-8.342331,0
5.243296,-8.267565,0
-1.407098,-7.427500,0
-0.916782,-7.844589,0
-2.842763,-7.705292,0
5.985084,-7.343552,0
-1.770831,-5.921845,0
4.578282,-8.550295,0
5.507591,-9.805036,0
-7.294252,9.888067,0
-0.389054,1.774224,0
6.222220,-9.195396,0
-0.443767,1.610429,0
-2.827542,-7.484739,0
-7.266004,8.514798,0
-0.979102,1.362306,0
-7.919381,9.741977,0
0.547914,1.701546,0
-0.680856,2.508880,0
-2.883992,-7.750687,0
4.500497,-9.622996,0
4.852029,-8.448891,0
-0.423353,2.949185,0
5.597066,-9.319431,0
-1.517790,1.919386,0
-2.192383,-7.971924,0
-2.491653,-6.307109,0
4.921561,-8.843305,0
0.189254,1.704644,0
-0.819356,1.808904,0
-7.239931,9.050785,0
6.142366,-8.325828,0
-0.420099,3.072382,0
5.117521,-7.473607,0
5.009631,-9.367843,0
-0.047460,3.032147,0
-8.375130,9.035183,0
4.079120,-9.635490,0
-1.080105,-7.421304,0
-8.158859,8.812907,0
6.720783,-8.975226,0
5.060472,-7.736797,0
5.450088,-8.399321,0
-7.769202,9.052453,0
0.299894,2.118939,0
-0.617940,1.703287,0
-6.582708,9.090311,0
-0.655540,2.117852,0
5.234250,-8.813864,0
-0.151506,2.121951,0
-2.514391,-7.492637,0
4.233070,-9.158656,0
-8.186075,9.187424,0
-2.798906,-7.239004,0
-2.234304,-6.650300,0
-1.628841,-7.220195,0
5.043779,-8.924356,0
5.194015,-8.824586,0
-0.965696,-7.593264,0
-1.485824,-7.603420,0
-6.359597,9.863717,0
3.892653,-7.603913,0
-7.057710,8.612994,0
-0.780992,-7.350630,0
-0.275835,3.168362,0
-0.904026,2.855759,0
-0.851067,1.168406,0
-7.423192,8.508716,0
-2.887650,-7.009564,0
-1.605022,-6.815250,0
4.978995,-8.795923,0
-6.719063,9.776567,0
-2.180956,-6.694953,0
4.854477,-8.064537,0
-0.399766,2.200557,0
-0.016692,1.325658,0
4.693058,-7.670144,0
-0.843703,1.804459,0
-0.588731,1.307385,0
5.176484,-8.332170,0
-7.139202,8.428848,0
4.866302,-8.272995,0
-0.757529,1.910673,0
-8.039724,9.270184,0
-1.897394,-7.262530,0
-1.857181,-7.716714,0
-8.368471,8.756550,0
6.534245,-9.209133,0
-7.027594,8.569619,0
0.280509,2.358320,0
-1.352526,-7.293442,0
-8.274866,9.559254,0
-7.852360,8.770265,0
5.300065,-8.094008,0
5.142848,-8.054929,0
-2.196729,-7.128120,0
5.770392,-9.257076,0
-7.426182,9.250786,0
-0.905807,2.214629,0
-1.790916,-7.491248,0
-1.125882,1.728088,0
-1.798245,-6.973974,0
5.052350,-8.773430,0
-6.936327,10.059561,0
-0.671728,1.127692,0
5.137574,-8.399977,0
-1.327949,2.057787,0
-6.604713,9.386912,0
-0.598600,2.615636,0
-6.829907,9.059636,0
-1.843687,-7.049881,0
5.344868,-10.147948,0
3.064347,-6.793161,0
-1.465389,1.921839,0
-1.059240,0.964978,0
-3.448459,-6.641440,0
-6.399079,10.081152,0
4.715267,-10.203832,0
-1.357191,-6.808380,0
6.189658,-8.387028,0
4.622496,-9.001153,0
-1.477921,-5.941645,0
4.745777,-7.764249,0
5.605244,-8.530488,0
-6.844546,8.115826,0
-0.456629,1.587799,0
-1.283535,1.461806,0
-1.689523,-8.086366,0
4.209537,-9.111791,0
6.291242,-8.874379,0
-1.905568,-8.568725,0
-7.185880,9.084387,0
-1.341006,-7.961508,0
5.511062,-9.064715,0
4.651219,-9.265405,0
-6.312047,9.625084,0
-8.167244,8.139165,0
-0.693590,1.048371,0
-0.387172,2.242995,0
-7.273620,11.060773,0
-1.472849,-6.957523,0
-0.529297,-6.350714,0
-8.153316,8.544493,0
-7.058460,9.326501,0
-0.912141,0.999130,0
-2.340818,-6.323190,0
-0.810247,1.406602,0
-7.367178,8.385641,0
-2.367116,2.564514,0
-1.585970,-6.405941,0
0.448179,3.408821,0
-2.097150,-8.370663,0
-7.143215,9.728616,0
-7.069528,9.466783,0
-6.547439,8.467821,0
-1.611268,-6.297311,0
5.024376,-7.819981,0
-0.528510,1.865704,0
-6.390251,9.218959,0
-0.870458,2.448498,0
5.212032,-8.545587,0
5.337667,-8.727788,0
-1.972317,-7.915724,0
-1.654439,-7.600356,0
-0.492341,1.596962,0
-0.874069,1.659006,0
5.962600,-8.878257,0
-7.637408,9.722486,0
-6.892676,8.562191,0
-1.968399,-7.694294,0
5.668378,-8.320104,0
-1.034524,2.440703,0
5.539416,-8.565458,0
-7.030794,9.137830,0
-6.654352,7.773376,0
3.815707,-7.395193,0
-0.085787,0.501464,0
5.656618,-8.608312,0
-0.521665,1.307539,0
6.116988,-8.800586,0
-0.752666,0.737496,0
-0.883701,2.219573,0
-0.155968,1.243077,0
0.062250,1.995034,0
-7.913364,8.657605,0
-1.415753,1.714423,0
-8.615813,8.643518,0
-0.104425,1.751531,0
6.318740,-8.676304,0
-0.172572,3.033702,0
4.433461,-8.875316,0
4.647002,-9.108440,0
-1.334525,-7.199714,0
-1.116590,-7.586869,0
-8.204360,9.104929,0
-7.777970,9.069661,0
-7.633491,8.168955,0
5.419006,-8.385990,0
-7.009222,8.957548,0
-0.995827,1.470416,0
-0.188110,1.986004,0
-1.827411,-6.667459,0
5.506975,-8.222365,0
4.808377,-8.744338,0
5.115848,-9.124293,0
-7.250512,9.202352,0
-2.917346,-7.212513,0
-0.931274,1.422700,0
5.222259,-8.045099,0
-3.092313,-6.900127,0
5.508910,-7.869778,0
4.620341,-8.811449,0
4.978865,-7.766821,0
-0.721994,-6.730861,0
-0.479492,2.129149,0
5.315414,-8.472371,0
-0.452506,3.034887,0
-0.023327,2.231148,0
-1.950386,-6.592422,0
5.815759,-8.334102,0
-2.454209,-7.552662,0
-7.429017,9.054724,0
-7.954156,8.429064,0
-0.486653,1.867608,0
-0.848332,0.266308,0
4.788716,-9.750390,0
-2.273496,-7.103982,0
-2.176231,-7.290894,0
-1.746637,-7.894818,0
-0.918302,1.748846,0
5.413797,-8.292011,0
-1.662665,-7.136806,0
-7.157586,8.763024,0
5.529086,-8.893620,0
-2.251270,-7.397312,0
6.216866,-8.638389,0
-7.704178,8.940624,0
-6.567727,8.601255,0
-2.615421,-8.145944,0
4.453879,-8.121284,0
-1.571378,-7.799718,0
3.581361,-8.825754,0
-7.460925,9.157482,0
5.334496,-9.230012,0
-1.207032,0.998618,0
-0.750576,2.640065,0
-1.923139,1.137996,0
-6.596218,9.996155,0
-0.001007,0.948410,0
-2.485336,-6.898891,0
-2.300203,-7.900526,0
-1.245242,1.851041,0
5.764129,-8.424351,0
-0.373612,2.373405,0
5.195018,-8.515122,0
0.055628,2.597360,0
-0.119326,2.468714,0
-8.124333,7.779784,0
5.195487,-8.092599,0
-6.756662,9.811899,0
-2.202341,-7.995737,0
-1.426704,-7.267359,0
0.149104,2.191435,0
-7.259767,8.114544,0
-0.511593,1.534019,0
-2.620015,-7.779434,0
-1.360140,2.201936,0
-1.993423,1.931522,0
0.224245,1.813731,0
-7.864754,8.349715,0
5.258116,-8.247509,0
-6.813586,10.039400,0
-1.030964,-7.197376,0
-0.883021,2.074328,0
-1.217258,2.135615,0
4.842403,-7.899021,0
-2.073926,-6.903831,0
5.028392,-8.114306,0
5.863859,-7.512173,0
0.034605,1.922359,0
-0.453927,1.555409,0
5.771543,-8.394168,0
5.548366,-8.522085,0
-1.097144,3.780614,0
4.317303,-7.252880,0
5.701974,-8.478059,0
5.496736,-9.092838,0
-2.539647,-7.186811,0
5.076484,-8.172711,0
-7.736447,8.282326,0
-7.362550,7.738363,0
5.084118,-8.292238,0
-1.880229,-6.518994,0
-7.328933,9.465734,0
4.287669,-7.524680,0
-0.384806,1.890902,0
5.366816,-8.301392,0
-1.812181,2.453297,0
5.363842,-8.970285,0
0.187211,-6.973289,0
4.935102,-7.416033,0
-0.304702,1.472193,0
4.762724,-8.271545,0
-2.884687,-6.906376,0
-1.256139,-7.967834,0
-2.215967,-6.856991,0
-2.081469,-7.371924,0
-8.202395,9.553258,0
-1.539500,-7.246474,0
5.901408,-9.403426,0
-2.331180,-7.306342,0
5.713428,-8.140995,0
-7.530433,8.917267,0
4.838088,-8.632303,0
-0.094548,1.448116,0
4.053613,-8.749637,0
-1.268046,0.968174,0
4.494258,-8.921718,0
5.050939,-8.457816,0
-0.176315,1.387221,0
-7.402207,8.035914,0
5.113475,-7.699408,0
6.038315,-9.371072,0
-6.879408,8.251554,0
4.407682,-8.587454,0
5.837241,-8.413786,0
5.279243,-8.338235,0
-6.206400,8.901884,0
-1.288786,-7.870395,0
-2.026749,2.312881,0
-1.301788,1.346961,0
-1.347364,2.444373,0
-0.855712,2.945579,0
4.787737,-7.997136,0
-1.602180,-6.369977,0
-1.818443,-6.532922,0
